49.64587024 47.80282587
47.41725060 54.48168408
18.67487538 12.09726491
18.93711130 4.75669325
18.66728421 8.88842022
44.96060939 49.85733889
50.14558040 37.30771942
40.61483450 40.69752375
55.16373973 47.51227076
10.98727274 28.97142945
46.50062199 46.61354471
44.63267393 51.49472525
7.94169041 30.24317689
43.53962774 24.03422628
51.01697590 33.11049570
5.46153257 37.28248656
47.43116876 49.46953919
8.50187759 36.12101663
49.26492279 52.40629467
33.98113411 19.43442768
21.67041804 4.48491683
41.14430114 39.10474369
44.36925748 38.64415232
56.93827583 47.82197841
39.76445440 29.95946759
40.31533193 28.13584005
10.97358617 22.06010570
4.95416825 29.63009710
2.66390195 16.70440627
35.27866779 11.25635748
38.63515254 10.51809474
35.40259188 39.68016273
40.04288428 13.04814241
26.12239526 8.25071393
12.81633044 2.78113489
18.43488661 3.92551728
35.45935949 32.95568864
35.62347776 15.36994980
38.59987482 43.56063302
4.41762536 34.64861451
7.48488356 33.48090570
30.78924307 51.46808574
42.80563121 14.97805485
23.29513881 8.55347950
42.19689960 40.40663235
42.13031752 23.21585579
39.63435370 19.68525204
35.97841073 38.08892186
8.58773666 2.15162351
42.64957058 16.59704962
23.14842941 5.20534410
31.51447687 2.41065717
34.30151106 12.86005424
23.39772012 10.21047016
20.19063734 16.16536992
11.71437148 7.08160417
53.41327816 8.69206519
11.55488040 5.36893028
45.21152688 40.03858417
23.26197712 6.86581809
8.75650624 5.58909905
46.13142796 53.37885658
10.99397338 35.71446916
58.78898459 51.02424518
41.27405513 48.88038981
39.72601691 18.03674573
5.27459961 19.46508948
34.97605240 47.62713352
42.57671887 35.92111885
51.82459775 39.24001350
44.32287566 48.01065065
37.40706630 34.91298511
38.61926237 12.19312642
53.55415575 34.61009869
31.04714138 38.81758851
46.80516791 37.23317357
44.93234930 46.16631872
48.50309534 34.51561109
38.36685608 17.13039668
33.73365368 1.02565861
21.14974573 14.47076994
39.66157762 44.84493156
28.54907359 35.07656538
53.48706627 39.34053250
50.95337487 0.41382864
34.94370902 36.82548806
32.61754512 43.05902420
10.75447615 30.62712449
31.92954871 35.46478204
