38.44781322 42.51138110
20.90725552 9.58556714
4.12509331 55.34371417
18.70407200 25.41212901
19.95652081 55.43583283
17.01185192 33.72942092
47.51640240 39.06419830
32.01479316 25.97346483
28.96439730 52.25762037
3.09071815 27.25249915
45.21303110 43.59527580
59.57866464 1.74055524
41.70618445 46.90338233
4.65224835 17.45807532
40.95210078 34.58373514
27.57821500 1.11217023
30.00003637 10.36066390
19.92544712 0.34684062
36.81835884 49.69320599
21.76215083 50.79206418
53.09186027 25.37675891
49.27726160 10.29226012
14.56680538 59.83786132
1.56757755 0.80656987
40.72110360 40.13486898
29.84545614 45.44806842
41.68325519 11.29769385
29.70543087 3.03250757
2.58697406 3.89557777
26.16891148 37.22896929
22.58727894 20.98973933
45.25532517 46.98911420
57.02975423 3.69876571
38.15891214 18.11891881
1.90314151 29.21841283
5.58025837 44.49790201
30.44860985 43.61138560
25.76398044 44.99938713
52.21226917 16.71470043
23.77859135 12.49538525
16.01023961 48.03652124
46.55816800 28.40244466
38.36644849 4.40750210
30.84132955 52.47186217
22.35272987 11.08821540
5.51554979 48.05049935
26.07523031 40.47310591
50.00602048 37.58106599
40.53403544 29.13574025
8.59518902 41.22384820
58.64884358 43.29094381
16.66536275 12.08621290
1.55726293 56.22209790
46.63558087 54.32176217
51.51327022 5.58829835
2.55987081 17.33706170
17.29462716 28.78363806
25.44259374 27.30253943
24.97129785 55.88695265
42.95594890 34.07505364
25.89593369 21.11546038
40.44686298 22.69941241
12.61072732 34.95682940
39.37454476 52.19586896
24.14940893 7.65396060
17.66309006 25.06669757
49.74508737 2.44639231
39.88312548 46.10287972
45.51407777 17.75972243
2.33232332 21.63913163
46.03914432 45.36943623
28.61855709 21.54311632
50.47650856 19.61106023
17.86746591 8.77893608
8.70934368 14.14968990
3.45874751 33.53248888
27.04969208 11.44995316
2.96570207 47.74990637
11.08894603 40.41154123
49.46827868 39.21386742
55.12602194 31.72144487
32.48465925 57.79771779
32.60963110 37.61791756
10.33107741 33.27127848
37.72576098 27.63090862
22.52871305 46.98859331
47.86582526 40.93589354
1.48186766 23.05608300
7.40438841 24.95780413
44.87952918 3.03783818
22.50784717 16.94630086
30.11954669 27.41154692
33.88140551 50.45339383
3.48947061 25.32173946
18.20763186 32.21395369
17.27295541 46.46356510
32.93587160 12.07611714
52.21651304 7.05722183
10.95519601 12.13477827
29.95677333 31.76726028
20.78782483 21.54057079
20.78604114 2.11764851
43.65972079 42.41126993
45.67480223 50.27564877
24.87982029 14.49525483
48.34848152 1.35269576
24.52068412 43.43059416
14.51427693 31.98483470
36.16841054 25.82980698
48.04064799 37.20774767
56.24131677 5.18425437
15.78985475 44.69365304
11.09340479 57.28588020
8.91669304 31.43842049
45.88939900 33.70932326
46.82242181 53.27224771
19.26676632 52.83919154
47.49929760 18.12420940
18.07702664 13.67436748
32.49653811 13.27802675
36.31067866 12.68452383
0.56213641 17.15228970
44.10933698 37.58480028
27.70274049 4.72522763
2.49048457 15.33994855
44.53820864 8.05358955
15.96198137 35.76988315
53.22058174 50.86300509
27.44418138 42.99483215
58.68676399 30.83701032
13.66395416 44.51160021
59.08130129 53.83013308
23.80509979 4.35353875
15.00618995 15.31037685
15.63605014 41.60910268
28.95313513 48.99181875
24.95182192 22.82542188
36.75280268 55.23541838
25.88844146 16.11699897
29.03435055 56.78957864
20.18981076 19.77636561
58.65006857 23.29611820
22.89671214 44.67873555
58.57482437 7.19616843
0.35262545 47.17351031
47.63076215 16.00098243
33.40616151 21.46454868
58.97065786 26.81300171
5.91337668 54.50903790
10.93062369 43.17964193
3.47128448 42.44031282
32.43066061 41.28721843
40.74307483 50.10212380
47.34368405 12.49874871
